year,Month,Day,Max at 7h (�F),Min at 7h (�F),max temp,Min at 7h (�C)
1888,8,15,64,48,17.8,8.9
1888,8,16,64,48,17.8,8.9
1888,8,17,60,46,15.6,7.8
1888,8,18,60,45,15.6,7.2
1888,8,19,61,55,16.1,12.8
1888,8,20,65,55,18.3,12.8
1888,8,21,64,55,17.8,12.8
1888,8,22,65,51,18.3,10.6
1888,8,23,63,58,17.2,14.4
1888,8,24,63,56,17.2,13.3
1888,8,25,66,52,18.9,11.1
1888,8,26,65,55,18.3,12.8
1888,8,27,64,58,17.8,14.4
1888,8,28,60,52,15.6,11.1
1888,8,29,60,50,15.6,10
1888,8,30,61,51,16.1,10.6
1888,8,31,64,50,17.8,10
1888,9,1,63,50,17.2,10
1888,9,2,62,54,16.7,12.2
1888,9,3,62,50,16.7,10
1888,9,4,62,54,16.7,12.2
1888,9,5,65,57,18.3,13.9
1888,9,6,62,49,16.7,9.4
1888,9,7,65,51,18.3,10.6
1888,9,8,59,44,15,6.7
1888,9,9,57,45,13.9,7.2
1888,9,10,63,45,17.2,7.2
1888,9,11,62,50,16.7,10
1888,9,12,63,45,17.2,7.2
1888,9,13,64,50,17.8,10
1888,9,14,61,55,16.1,12.8
1888,9,15,63,58,17.2,14.4
1888,9,16,62,47,16.7,8.3
1888,9,17,61,45,16.1,7.2
1888,9,18,60,48,15.6,8.9
1888,9,19,62,50,16.7,10
1888,9,20,61,50,16.1,10
1888,9,21,63,48,17.2,8.9
1888,9,22,61,50,16.1,10
1888,9,23,61,51,16.1,10.6
1888,9,24,59,49,15,9.4
1888,9,25,59,46,15,7.8
1888,9,26,59,50,15,10
1888,9,27,59,57,15,13.9
1888,9,28,64,58,17.8,14.4
1888,9,29,58,51,14.4,10.6
1888,9,30,56,43,13.3,6.1
1888,10,1,54,42,12.2,5.6
1888,10,2,51,37,10.6,2.8
1888,10,3,54,40,12.2,4.4
1888,10,4,55,43,12.8,6.1
1888,10,5,51,38,10.6,3.3
1888,10,6,51,40,10.6,4.4
1888,10,7,53,38,11.7,3.3
1888,10,8,56,43,13.3,6.1
1888,10,9,56,46,13.3,7.8
1888,10,10,57,48,13.9,8.9
1888,10,11,59,45,15,7.2
1888,10,12,56,44,13.3,6.7
1888,10,13,55,48,12.8,8.9
1888,10,14,54,38,12.2,3.3
1888,10,15,56,39,13.3,3.9
1888,10,16,55,42,12.8,5.6
1888,10,17,56,52,13.3,11.1
1888,10,18,56,53,13.3,11.7
1888,10,19,57,54,13.9,12.2
1888,10,20,55,52,12.8,11.1
1888,10,21,56,50,13.3,10
1888,10,22,57,49,13.9,9.4
1888,10,23,56,45,13.3,7.2
1888,10,24,57,48,13.9,8.9
1888,10,25,57,54,13.9,12.2
1888,10,26,58,56,14.4,13.3
1888,10,27,59,56,15,13.3
1888,10,28,59,58,15,14.4
1888,10,29,57,50,13.9,10
1888,10,30,57,53,13.9,11.7
1888,10,31,54,47,12.2,8.3
1888,11,1,56,42,13.3,5.6
1888,11,2,50,42,10,5.6
1888,11,3,52,43,11.1,6.1
1888,11,4,55,46,12.8,7.8
1888,11,5,55,48,12.8,8.9
1888,11,6,50,48,10,8.9
1888,11,7,52,44,11.1,6.7
1888,11,8,52,43,11.1,6.1
1888,11,9,54,48,12.2,8.9
1888,11,10,54,50,12.2,10
1888,11,11,55,45,12.8,7.2
1888,11,12,54,51,12.2,10.6
1888,11,13,55,50,12.8,10
1888,11,14,55,48,12.8,8.9
1888,11,15,56,50,13.3,10
1888,11,16,55,51,12.8,10.6
1888,11,17,55,48,12.8,8.9
1888,11,18,56,50,13.3,10
1888,11,19,57,49,13.9,9.4
1888,11,20,49,42,9.4,5.6
1888,11,21,52,43,11.1,6.1
1888,11,22,55,40,12.8,4.4
1888,11,23,56,50,13.3,10
1888,11,24,56,52,13.3,11.1
1888,11,25,55,52,12.8,11.1
1888,11,26,46,38,7.8,3.3
1888,11,27,46,36,7.8,2.2
1888,11,28,50,35,10,1.7
1888,11,29,45,40,7.2,4.4
1888,11,30,46,33,7.8,0.6
1888,12,1,52,34,11.1,1.1
1888,12,2,53,44,11.7,6.7
1888,12,3,55,48,12.8,8.9
1888,12,4,54,50,12.2,10
1888,12,5,53,51,11.7,10.6
1888,12,6,53,51,11.7,10.6
1888,12,7,53,50,11.7,10
1888,12,8,49,36,9.4,2.2
1888,12,9,48,35,8.9,1.7
1888,12,10,50,35,10,1.7
1888,12,11,50,48,10,8.9
1888,12,12,51,35,10.6,1.7
1888,12,13,51,48,10.6,8.9
1888,12,14,51,49,10.6,9.4
1888,12,15,48,46,8.9,7.8
1888,12,16,48,34,8.9,1.1
1888,12,17,49,35,9.4,1.7
1888,12,18,52,45,11.1,7.2
1888,12,19,54,48,12.2,8.9
1888,12,20,50,36,10,2.2
1888,12,21,51,37,10.6,2.8
1888,12,22,49,44,9.4,6.7
1888,12,23,49,43,9.4,6.1
1888,12,24,50,45,10,7.2
1888,12,25,50,40,10,4.4
1888,12,26,50,38,10,3.3
1888,12,27,51,40,10.6,4.4
1888,12,28,48,35,8.9,1.7
1888,12,29,44,35,6.7,1.7
1888,12,30,45,32,7.2,0
1888,12,31,50,33,10,0.6
1889,1,1,46,41,7.8,5
1889,1,2,41,35,5,1.7
1889,1,3,41,32,5,0
1889,1,4,46,35,7.8,1.7
1889,1,5,48,40,8.9,4.4
1889,1,6,48,44,8.9,6.7
1889,1,7,50,43,10,6.1
1889,1,8,51,48,10.6,8.9
1889,1,9,42,40,5.6,4.4
1889,1,10,45,36,7.2,2.2
1889,1,11,50,41,10,5
1889,1,12,45,38,7.2,3.3
1889,1,13,47,33,8.3,0.6
1889,1,14,50,34,10,1.1
1889,1,15,51,43,10.6,6.1
1889,1,16,49,47,9.4,8.3
1889,1,17,50,35,10,1.7
1889,1,18,52,37,11.1,2.8
1889,1,19,49,40,9.4,4.4
1889,1,20,51,43,10.6,6.1
1889,1,21,51,45,10.6,7.2
1889,1,22,49,39,9.4,3.9
1889,1,23,45,35,7.2,1.7
1889,1,24,46,41,7.8,5
1889,1,25,49,43,9.4,6.1
1889,1,26,50,44,10,6.7
1889,1,27,51,42,10.6,5.6
1889,1,28,51,45,10.6,7.2
1889,1,29,50,46,10,7.8
1889,1,30,51,41,10.6,5
1889,1,31,57,48,13.9,8.9
1889,2,1,56,50,13.3,10
1889,2,2,43,34,6.1,1.1
1889,2,3,46,37,7.8,2.8
1889,2,4,43,36,6.1,2.2
1889,2,5,49,38,9.4,3.3
1889,2,6,51,39,10.6,3.9
1889,2,7,50,47,10,8.3
1889,2,8,49,44,9.4,6.7
1889,2,9,41,36,5,2.2
1889,2,10,49,30,9.4,-1.1
1889,2,11,42,31,5.6,-0.6
1889,2,12,49,32,9.4,0
1889,2,13,52,35,11.1,1.7
1889,2,14,49,47,9.4,8.3
1889,2,15,52,40,11.1,4.4
1889,2,16,56,42,13.3,5.6
1889,2,17,52,45,11.1,7.2
1889,2,18,52,48,11.1,8.9
1889,2,19,51,48,10.6,8.9
1889,2,20,52,48,11.1,8.9
1889,2,21,50,43,10,6.1
1889,2,22,50,38,10,3.3
1889,2,23,46,39,7.8,3.9
1889,2,24,41,35,5,1.7
1889,2,25,43,32,6.1,0
1889,2,26,44,35,6.7,1.7
1889,2,27,41,34,5,1.1
1889,2,28,43,29,6.1,-1.7
1889,3,1,43,33,6.1,0.6
1889,3,2,43,31,6.1,-0.6
1889,3,3,42,34,5.6,1.1
1889,3,4,46,34,7.8,1.1
1889,3,5,47,33,8.3,0.6
1889,3,6,49,36,9.4,2.2
1889,3,7,45,42,7.2,5.6
1889,3,8,47,36,8.3,2.2
1889,3,9,49,35,9.4,1.7
1889,3,10,50,33,10,0.6
1889,3,11,50,36,10,2.2
1889,3,12,51,38,10.6,3.3
1889,3,13,57,46,13.9,7.8
1889,3,14,56,45,13.3,7.2
1889,3,15,53,44,11.7,6.7
1889,3,16,50,44,10,6.7
1889,3,17,49,45,9.4,7.2
1889,3,18,49,45,9.4,7.2
1889,3,19,50,43,10,6.1
1889,3,20,45,33,7.2,0.6
1889,3,21,47,37,8.3,2.8
1889,3,22,51,34,10.6,1.1
1889,3,23,50,36,10,2.2
1889,3,24,52,45,11.1,7.2
1889,3,25,53,48,11.7,8.9
1889,3,26,52,44,11.1,6.7
1889,3,27,48,35,8.9,1.7
1889,3,28,53,39,11.7,3.9
1889,3,29,53,46,11.7,7.8
1889,3,30,54,48,12.2,8.9
1889,3,31,53,46,11.7,7.8
1889,4,1,53,45,11.7,7.2
1889,4,2,54,46,12.2,7.8
1889,4,3,54,45,12.2,7.2
1889,4,4,50,42,10,5.6
1889,4,5,48,42,8.9,5.6
1889,4,6,49,43,9.4,6.1
1889,4,7,57,43,13.9,6.1
1889,4,8,49,39,9.4,3.9
1889,4,9,50,39,10,3.9
1889,4,10,50,38,10,3.3
1889,4,11,52,41,11.1,5
1889,4,12,50,39,10,3.9
1889,4,13,47,40,8.3,4.4
1889,4,14,49,40,9.4,4.4
1889,4,15,51,34,10.6,1.1
1889,4,16,52,42,11.1,5.6
1889,4,17,55,44,12.8,6.7
1889,4,18,54,41,12.2,5
1889,4,19,53,45,11.7,7.2
1889,4,20,54,45,12.2,7.2
1889,4,21,52,44,11.1,6.7
1889,4,22,53,43,11.7,6.1
1889,4,23,52,45,11.1,7.2
1889,4,24,54,45,12.2,7.2
1889,4,25,54,43,12.2,6.1
1889,4,26,55,46,12.8,7.8
1889,4,27,52,41,11.1,5
1889,4,28,50,39,10,3.9
1889,4,29,52,41,11.1,5
1889,4,30,51,42,10.6,5.6
1889,5,1,52,45,11.1,7.2
1889,5,2,52,46,11.1,7.8
1889,5,3,51,48,10.6,8.9
1889,5,4,52,49,11.1,9.4
1889,5,5,52,50,11.1,10
1889,5,6,61,47,16.1,8.3
1889,5,7,54,44,12.2,6.7
1889,5,8,56,48,13.3,8.9
1889,5,9,53,46,11.7,7.8
1889,5,10,55,48,12.8,8.9
1889,5,11,54,50,12.2,10
1889,5,12,58,46,14.4,7.8
1889,5,13,60,46,15.6,7.8
1889,5,14,56,47,13.3,8.3
1889,5,15,58,49,14.4,9.4
1889,5,16,56,47,13.3,8.3
1889,5,17,57,49,13.9,9.4
1889,5,18,57,46,13.9,7.8
1889,5,19,57,49,13.9,9.4
1889,5,20,60,52,15.6,11.1
1889,5,21,60,53,15.6,11.7
1889,5,22,58,50,14.4,10
1889,5,23,59,53,15,11.7
1889,5,24,59,48,15,8.9
1889,5,25,62,46,16.7,7.8
1889,5,26,59,50,15,10
1889,5,27,62,50,16.7,10
1889,5,28,60,51,15.6,10.6
1889,5,29,56,48,13.3,8.9
1889,5,30,58,48,14.4,8.9
1889,5,31,57,48,13.9,8.9
1889,6,1,53,50,11.7,10
1889,6,2,54,50,12.2,10
1889,6,3,56,50,13.3,10
1889,6,4,60,51,15.6,10.6
1889,6,5,62,52,16.7,11.1
1889,6,6,70,50,21.1,10
1889,6,7,67,50,19.4,10
1889,6,8,62,47,16.7,8.3
1889,6,9,61,48,16.1,8.9
1889,6,10,62,50,16.7,10
1889,6,11,60,49,15.6,9.4
1889,6,12,65,52,18.3,11.1
1889,6,13,57,50,13.9,10
1889,6,14,59,51,15,10.6
1889,6,15,64,48,17.8,8.9
1889,6,16,65,50,18.3,10
1889,6,17,65,50,18.3,10
1889,6,18,65,55,18.3,12.8
1889,6,19,64,55,17.8,12.8
1889,6,20,64,52,17.8,11.1
1889,6,21,68,52,20,11.1
1889,6,22,71,55,21.7,12.8
1889,6,23,68,55,20,12.8
1889,6,24,65,55,18.3,12.8
1889,6,25,68,52,20,11.1
1889,6,26,71,55,21.7,12.8
1889,6,27,66,55,18.9,12.8
1889,6,28,64,53,17.8,11.7
1889,6,29,67,54,19.4,12.2
1889,6,30,67,55,19.4,12.8
1889,7,1,66,53,18.9,11.7
1889,7,2,67,54,19.4,12.2
1889,7,3,66,55,18.9,12.8
1889,7,4,65,50,18.3,10
1889,7,5,68,52,20,11.1
1889,7,6,71,55,21.7,12.8
1889,7,7,61,57,16.1,13.9
1889,7,8,63,48,17.2,8.9
1889,7,9,63,49,17.2,9.4
1889,7,10,66,50,18.9,10
1889,7,11,67,49,19.4,9.4
1889,7,12,69,51,20.6,10.6
1889,7,13,66,53,18.9,11.7
1889,7,14,65,51,18.3,10.6
1889,7,15,64,52,17.8,11.1
1889,7,16,63,51,17.2,10.6
1889,7,17,66,49,18.9,9.4
1889,7,18,64,50,17.8,10
1889,7,19,66,50,18.9,10
1889,7,20,66,54,18.9,12.2
1889,7,21,62,55,16.7,12.8
1889,7,22,61,51,16.1,10.6
1889,7,23,60,50,15.6,10
1889,7,24,65,52,18.3,11.1
1889,7,25,66,52,18.9,11.1
1889,7,26,64,54,17.8,12.2
1889,7,27,65,54,18.3,12.2
1889,7,28,64,52,17.8,11.1
1889,7,29,62,53,16.7,11.7
1889,7,30,62,56,16.7,13.3
1889,7,31,66,57,18.9,13.9
1889,8,1,66,55,18.9,12.8
1889,8,2,63,57,17.2,13.9
1889,8,3,65,56,18.3,13.3
1889,8,4,66,51,18.9,10.6
1889,8,5,63,55,17.2,12.8
1889,8,6,62,52,16.7,11.1
1889,8,7,65,52,18.3,11.1
1889,8,8,60,51,15.6,10.6
1889,8,9,62,55,16.7,12.8
1889,8,10,64,52,17.8,11.1
1889,8,11,64,50,17.8,10
1889,8,12,65,52,18.3,11.1
1889,8,13,65,52,18.3,11.1
1889,8,14,66,55,18.9,12.8
1889,8,15,66,56,18.9,13.3
1889,8,16,62,56,16.7,13.3
1889,8,17,64,50,17.8,10
1889,8,18,63,55,17.2,12.8
1889,8,19,62,56,16.7,13.3
1889,8,20,61,53,16.1,11.7
1889,8,21,60,54,15.6,12.2
1889,8,22,61,51,16.1,10.6
1889,8,23,61,50,16.1,10
1889,8,24,61,50,16.1,10
1889,8,25,62,47,16.7,8.3
1889,8,26,60,48,15.6,8.9
1889,8,27,60,47,15.6,8.3
1889,8,28,61,52,16.1,11.1
1889,8,29,62,55,16.7,12.8
1889,8,30,62,53,16.7,11.7
1889,8,31,64,51,17.8,10.6
1889,9,1,64,52,17.8,11.1
1889,9,2,60,57,15.6,13.9
1889,9,3,64,56,17.8,13.3
1889,9,4,61,55,16.1,12.8
1889,9,5,61,54,16.1,12.2
1889,9,6,62,56,16.7,13.3
1889,9,7,63,57,17.2,13.9
1889,9,8,63,58,17.2,14.4
1889,9,9,63,57,17.2,13.9
1889,9,10,62,58,16.7,14.4
1889,9,11,62,60,16.7,15.6
1889,9,12,64,58,17.8,14.4
1889,9,13,65,57,18.3,13.9
1889,9,14,61,50,16.1,10
1889,9,15,64,50,17.8,10
1889,9,16,61,56,16.1,13.3
1889,9,17,61,57,16.1,13.9
1889,9,18,62,50,16.7,10
1889,9,19,59,53,15,11.7
1889,9,20,58,50,14.4,10
1889,9,21,57,48,13.9,8.9
1889,9,22,59,49,15,9.4
1889,9,23,59,45,15,7.2
1889,9,24,60,50,15.6,10
1889,9,25,59,45,15,7.2
1889,9,26,62,47,16.7,8.3
1889,9,27,62,55,16.7,12.8
1889,9,28,58,54,14.4,12.2
1889,9,29,57,50,13.9,10
1889,9,30,61,50,16.1,10
1889,10,1,62,44,16.7,6.7
1889,10,2,58,45,14.4,7.2
1889,10,3,55,46,12.8,7.8
1889,10,4,53,48,11.7,8.9
1889,10,5,54,48,12.2,8.9
1889,10,6,56,46,13.3,7.8
1889,10,7,56,50,13.3,10
1889,10,8,53,44,11.7,6.7
1889,10,9,54,41,12.2,5
1889,10,10,55,40,12.8,4.4
1889,10,11,55,38,12.8,3.3
1889,10,12,56,40,13.3,4.4
1889,10,13,57,41,13.9,5
1889,10,14,54,40,12.2,4.4
1889,10,15,55,50,12.8,10
1889,10,16,57,45,13.9,7.2
1889,10,17,56,45,13.3,7.2
1889,10,18,55,49,12.8,9.4
1889,10,19,55,46,12.8,7.8
1889,10,20,50,41,10,5
1889,10,21,54,43,12.2,6.1
1889,10,22,51,46,10.6,7.8
1889,10,23,51,42,10.6,5.6
1889,10,24,54,40,12.2,4.4
1889,10,25,51,39,10.6,3.9
1889,10,26,55,40,12.8,4.4
1889,10,27,51,40,10.6,4.4
1889,10,28,51,40,10.6,4.4
1889,10,29,55,38,12.8,3.3
1889,10,30,55,45,12.8,7.2
1889,10,31,55,41,12.8,5
1889,11,1,53,42,11.7,5.6
1889,11,2,52,43,11.1,6.1
1889,11,3,55,45,12.8,7.2
1889,11,4,54,40,12.2,4.4
1889,11,5,54,41,12.2,5
1889,11,6,53,41,11.7,5
1889,11,7,55,43,12.8,6.1
1889,11,8,55,51,12.8,10.6
1889,11,9,54,49,12.2,9.4
1889,11,10,51,49,10.6,9.4
1889,11,11,52,48,11.1,8.9
1889,11,12,52,50,11.1,10
1889,11,13,51,47,10.6,8.3
1889,11,14,53,48,11.7,8.9
1889,11,15,54,50,12.2,10
1889,11,16,54,46,12.2,7.8
1889,11,17,53,48,11.7,8.9
1889,11,18,54,51,12.2,10.6
1889,11,19,54,50,12.2,10
1889,11,20,55,48,12.8,8.9
1889,11,21,54,50,12.2,10
1889,11,22,54,52,12.2,11.1
1889,11,23,52,41,11.1,5
1889,11,24,52,38,11.1,3.3
1889,11,25,46,41,7.8,5
1889,11,26,46,40,7.8,4.4
1889,11,27,40,35,4.4,1.7
1889,11,28,44,30,6.7,-1.1
1889,11,29,50,34,10,1.1
1889,11,30,51,41,10.6,5
1889,12,1,52,48,11.1,8.9
1889,12,2,51,49,10.6,9.4
1889,12,3,48,45,8.9,7.2
1889,12,4,49,45,9.4,7.2
1889,12,5,42,35,5.6,1.7
1889,12,6,47,34,8.3,1.1
1889,12,7,46,36,7.8,2.2
1889,12,8,50,40,10,4.4
1889,12,9,55,41,12.8,5
1889,12,10,42,45,5.6,7.2
1889,12,11,45,37,7.2,2.8
1889,12,12,50,30,10,-1.1
1889,12,13,48,39,8.9,3.9
1889,12,14,50,34,10,1.1
1889,12,15,52,37,11.1,2.8
1889,12,16,52,40,11.1,4.4
1889,12,17,53,48,11.7,8.9
1889,12,18,52,49,11.1,9.4
1889,12,19,52,40,11.1,4.4
1889,12,20,46,38,7.8,3.3
1889,12,21,53,38,11.7,3.3
1889,12,22,50,46,10,7.8
1889,12,23,51,42,10.6,5.6
1889,12,24,50,42,10,5.6
1889,12,25,52,42,11.1,5.6
1889,12,26,51,47,10.6,8.3
1889,12,27,50,47,10,8.3
1889,12,28,48,42,8.9,5.6
1889,12,29,49,42,9.4,5.6
1889,12,30,50,45,10,7.2
1889,12,31,49,46,9.4,7.8
1890,1,1,50,43,10,6.1
1890,1,2,50,45,10,7.2
1890,1,3,50,45,10,7.2
1890,1,4,51,36,10.6,2.2
1890,1,5,51,38,10.6,3.3
1890,1,6,52,43,11.1,6.1
1890,1,7,51,47,10.6,8.3
1890,1,8,52,48,11.1,8.9
1890,1,9,54,42,12.2,5.6
1890,1,10,53,44,11.7,6.7
1890,1,11,54,45,12.2,7.2
1890,1,12,53,41,11.7,5
1890,1,13,52,44,11.1,6.7
1890,1,14,53,45,11.7,7.2
1890,1,15,52,45,11.1,7.2
1890,1,16,52,50,11.1,10
1890,1,17,50,46,10,7.8
1890,1,18,51,40,10.6,4.4
1890,1,19,49,41,9.4,5
1890,1,20,43,35,6.1,1.7
1890,1,21,46,35,7.8,1.7
1890,1,22,45,35,7.2,1.7
1890,1,23,48,38,8.9,3.3
1890,1,24,51,38,10.6,3.3
1890,1,25,53,45,11.7,7.2
1890,1,26,51,40,10.6,4.4
1890,1,27,46,40,7.8,4.4
1890,1,28,44,35,6.7,1.7
1890,1,29,46,32,7.8,0
1890,1,30,50,35,10,1.7
1890,1,31,52,43,11.1,6.1
1890,2,1,51,45,10.6,7.2
1890,2,2,48,38,8.9,3.3
1890,2,3,48,34,8.9,1.1
1890,2,4,46,37,7.8,2.8
1890,2,5,47,35,8.3,1.7
1890,2,6,46,32,7.8,0
1890,2,7,45,35,7.2,1.7
1890,2,8,43,35,6.1,1.7
1890,2,9,45,39,7.2,3.9
1890,2,10,46,37,7.8,2.8
1890,2,11,48,38,8.9,3.3
1890,2,12,47,45,8.3,7.2
1890,2,13,43,40,6.1,4.4
1890,2,14,44,36,6.7,2.2
1890,2,15,45,33,7.2,0.6
1890,2,16,46,35,7.8,1.7
1890,2,17,49,42,9.4,5.6
1890,2,18,49,43,9.4,6.1
1890,2,19,50,45,10,7.2
1890,2,20,52,46,11.1,7.8
1890,2,21,49,43,9.4,6.1
1890,2,22,50,45,10,7.2
1890,2,23,50,44,10,6.7
1890,2,24,47,38,8.3,3.3
1890,2,25,50,39,10,3.9
1890,2,26,46,36,7.8,2.2
1890,2,27,45,36,7.2,2.2
1890,2,28,42,33,5.6,0.6
1890,3,1,48,33,8.9,0.6
1890,3,2,42,32,5.6,0
1890,3,3,40,30,4.4,-1.1
1890,3,4,48,27,8.9,-2.8
1890,3,5,49,35,9.4,1.7
1890,3,6,53,43,11.7,6.1
1890,3,7,54,44,12.2,6.7
1890,3,8,49,45,9.4,7.2
1890,3,9,52,34,11.1,1.1
1890,3,10,54,38,12.2,3.3
1890,3,11,56,50,13.3,10
1890,3,12,53,49,11.7,9.4
1890,3,13,50,46,10,7.8
1890,3,14,51,34,10.6,1.1
1890,3,15,47,43,8.3,6.1
1890,3,16,51,38,10.6,3.3
1890,3,17,49,34,9.4,1.1
1890,3,18,47,36,8.3,2.2
1890,3,19,50,38,10,3.3
1890,3,20,50,37,10,2.8
1890,3,21,51,40,10.6,4.4
1890,3,22,54,40,12.2,4.4
1890,3,23,52,39,11.1,3.9
1890,3,24,52,41,11.1,5
1890,3,25,55,41,12.8,5
1890,3,26,52,45,11.1,7.2
1890,3,27,51,48,10.6,8.9
1890,3,28,51,49,10.6,9.4
1890,3,29,55,40,12.8,4.4
1890,3,30,52,37,11.1,2.8
1890,3,31,52,38,11.1,3.3
1890,4,1,53,39,11.7,3.9
1890,4,2,49,42,9.4,5.6
1890,4,3,52,35,11.1,1.7
1890,4,4,54,35,12.2,1.7
1890,4,5,54,40,12.2,4.4
1890,4,6,59,45,15,7.2
1890,4,7,54,48,12.2,8.9
1890,4,8,54,44,12.2,6.7
1890,4,9,53,39,11.7,3.9
1890,4,10,52,43,11.1,6.1
1890,4,11,53,40,11.7,4.4
1890,4,12,47,40,8.3,4.4
1890,4,13,52,42,11.1,5.6
1890,4,14,54,45,12.2,7.2
1890,4,15,49,45,9.4,7.2
1890,4,16,51,44,10.6,6.7
1890,4,17,56,45,13.3,7.2
1890,4,18,50,43,10,6.1
1890,4,19,53,38,11.7,3.3
1890,4,20,55,43,12.8,6.1
1890,4,21,57,50,13.9,10
1890,4,22,56,50,13.3,10
1890,4,23,53,45,11.7,7.2
1890,4,24,53,45,11.7,7.2
1890,4,25,53,40,11.7,4.4
1890,4,26,57,43,13.9,6.1
1890,4,27,57,41,13.9,5
1890,4,28,51,40,10.6,4.4
1890,4,29,52,49,11.1,9.4
1890,4,30,54,49,12.2,9.4
1890,5,1,56,45,13.3,7.2
1890,5,2,55,45,12.8,7.2
1890,5,3,55,44,12.8,6.7
1890,5,4,55,44,12.8,6.7
1890,5,5,56,48,13.3,8.9
1890,5,6,56,45,13.3,7.2
1890,5,7,55,48,12.8,8.9
1890,5,8,59,48,15,8.9
1890,5,9,61,47,16.1,8.3
1890,5,10,55,48,12.8,8.9
1890,5,11,55,49,12.8,9.4
1890,5,12,56,47,13.3,8.3
1890,5,13,56,42,13.3,5.6
1890,5,14,55,44,12.8,6.7
1890,5,15,56,46,13.3,7.8
1890,5,16,53,48,11.7,8.9
1890,5,17,54,44,12.2,6.7
1890,5,18,55,45,12.8,7.2
1890,5,19,57,48,13.9,8.9
1890,5,20,54,45,12.2,7.2
1890,5,21,56,49,13.3,9.4
1890,5,22,57,49,13.9,9.4
1890,5,23,61,52,16.1,11.1
1890,5,24,67,55,19.4,12.8
1890,5,25,65,57,18.3,13.9
1890,5,26,58,51,14.4,10.6
1890,5,27,59,46,15,7.8
1890,5,28,62,45,16.7,7.2
1890,5,29,61,46,16.1,7.8
1890,5,30,61,54,16.1,12.2
1890,5,31,58,50,14.4,10
1890,6,1,64,48,17.8,8.9
1890,6,2,60,52,15.6,11.1
1890,6,3,58,52,14.4,11.1
1890,6,4,59,50,15,10
1890,6,5,60,52,15.6,11.1
1890,6,6,60,50,15.6,10
1890,6,7,60,49,15.6,9.4
1890,6,8,61,54,16.1,12.2
1890,6,9,60,53,15.6,11.7
1890,6,10,59,51,15,10.6
1890,6,11,60,51,15.6,10.6
1890,6,12,63,52,17.2,11.1
1890,6,13,64,53,17.8,11.7
1890,6,14,62,50,16.7,10
1890,6,15,60,53,15.6,11.7
1890,6,16,60,54,15.6,12.2
1890,6,17,60,52,15.6,11.1
1890,6,18,64,50,17.8,10
1890,6,19,62,51,16.7,10.6
1890,6,20,66,54,18.9,12.2
1890,6,21,64,52,17.8,11.1
1890,6,22,68,54,20,12.2
1890,6,23,69,56,20.6,13.3
1890,6,24,62,50,16.7,10
1890,6,25,63,55,17.2,12.8
1890,6,26,65,55,18.3,12.8
1890,6,27,63,51,17.2,10.6
1890,6,28,61,49,16.1,9.4
1890,6,29,59,50,15,10
1890,6,30,59,50,15,10
1890,7,1,63,51,17.2,10.6
1890,7,2,60,51,15.6,10.6
1890,7,3,60,50,15.6,10
1890,7,4,58,48,14.4,8.9
1890,7,5,60,50,15.6,10
1890,7,6,62,50,16.7,10
1890,7,7,61,46,16.1,7.8
1890,7,8,60,54,15.6,12.2
1890,7,9,60,53,15.6,11.7
1890,7,10,60,49,15.6,9.4
1890,7,11,61,49,16.1,9.4
1890,7,12,63,50,17.2,10
1890,7,13,61,54,16.1,12.2
1890,7,14,61,54,16.1,12.2
1890,7,15,64,52,17.8,11.1
1890,7,16,61,50,16.1,10
1890,7,17,65,55,18.3,12.8
1890,7,18,64,51,17.8,10.6
1890,7,19,66,55,18.9,12.8
1890,7,20,67,54,19.4,12.2
1890,7,21,70,57,21.1,13.9
1890,7,22,70,58,21.1,14.4
1890,7,23,71,58,21.7,14.4
1890,7,24,66,57,18.9,13.9
1890,7,25,66,55,18.9,12.8
1890,7,26,65,57,18.3,13.9
1890,7,27,65,58,18.3,14.4
1890,7,28,63,52,17.2,11.1
1890,7,29,60,52,15.6,11.1
1890,7,30,61,56,16.1,13.3
1890,7,31,65,55,18.3,12.8
1890,8,1,61,55,16.1,12.8
1890,8,2,64,54,17.8,12.2
1890,8,3,65,50,18.3,10
1890,8,4,66,55,18.9,12.8
1890,8,5,65,57,18.3,13.9
1890,8,6,65,57,18.3,13.9
1890,8,7,65,58,18.3,14.4
1890,8,8,66,60,18.9,15.6
1890,8,9,64,57,17.8,13.9
1890,8,10,67,58,19.4,14.4
1890,8,11,65,58,18.3,14.4
1890,8,12,65,55,18.3,12.8
1890,8,13,62,50,16.7,10
1890,8,14,61,52,16.1,11.1
1890,8,15,62,54,16.7,12.2
1890,8,16,61,50,16.1,10
1890,8,17,63,52,17.2,11.1
1890,8,18,64,53,17.8,11.7
1890,8,19,63,50,17.2,10
1890,8,20,65,50,18.3,10
1890,8,21,64,55,17.8,12.8
1890,8,22,60,51,15.6,10.6
1890,8,23,60,51,15.6,10.6
1890,8,24,62,49,16.7,9.4
1890,8,25,60,50,15.6,10
1890,8,26,59,50,15,10
1890,8,27,61,49,16.1,9.4
1890,8,28,61,49,16.1,9.4
1890,8,29,61,47,16.1,8.3
1890,8,30,62,48,16.7,8.9
1890,8,31,61,48,16.1,8.9
1890,9,1,62,49,16.7,9.4
1890,9,2,63,54,17.2,12.2
1890,9,3,65,56,18.3,13.3
1890,9,4,61,55,16.1,12.8
1890,9,5,66,56,18.9,13.3
1890,9,6,65,55,18.3,12.8
1890,9,7,65,55,18.3,12.8
